Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Bhutan;BTN;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;135653295.17;146391639.72;148934334.04;165585940.59;169264991.20;172217502.02;201375725.61;253182453.70;283855833.33;275949889.09;299787275.84;250045839.93;250794359.57;235239570.35;270801565.19;303053462.84;316420860.85;365964500.14;376955087.25;419035810.50;424464089.90;461444513.67;520849551.53;604041957.92;682523857.02;796938120.18;874989895.60;1168308516.63;1227808790.67;1234014291.82;1547991317.81;1777101316.68;1781281281.58;1756215665.09;1907090813.46;2003598212.99;2158972129.00;2450364928.07;2446866404.93;2530547157.57
Botswana;BWA;GDP (current US$);NY.GDP.MKTP.CD;30412308.99;32902336.64;35643207.63;38091150.57;41613969.05;45790869.75;51464435.15;58646443.51;66248256.62;77356914.08;96245114.46;126957494.41;165258093.88;244129088.03;306033848.42;355172413.79;372010119.60;451603325.42;590376720.60;819877300.61;1060923829.13;1073861599.14;1014907254.54;1172258182.15;1240796364.76;1114764007.15;1392634771.97;1965274882.36;2644536804.11;3083800684.90;3790567051.87;3942792837.36;4146513722.33;4160086253.15;4259330999.03;4730611067.02;4847752842.79;5020214747.45;4790458837.17;5484257417.18;5788329609.16;5489608299.66;5438857106.74;7511582173.38;8957467706.54;9918907108.10;10137883299.32;10939053365.48;10945070441.93;10267133177.73;12786654498.35;15351972361.15;14380004175.12;14901750991.20;16250781586.66;14420593484.06;15646354089.46;17405588070.43;18663265549.02;18340480936.04
Central African Republic;CAF;GDP (current US$);NY.GDP.MKTP.CD;112155598.95;123134584.47;124482748.94;129379097.89;142025069.46;150574816.30;157930041.88;163820538.87;191767436.96;188039191.32;189106554.52;201450768.37;230317908.04;271183061.36;281398668.16;378660016.27;451152449.98;507298120.68;610578523.76;700764892.70;797048028.77;694803502.72;748312283.73;658679394.91;637820620.67;864849765.06;1122265026.38;1200991825.95;1264899368.20;1233930277.05;1440711395.67;1377375030.53;1411917558.46;1278781166.72;851174350.65;1115389731.79;1007791186.20;937741468.03;967338348.66;999477510.69;914500299.10;931833302.75;991387870.12;1139754799.16;1270080250.65;1337362392.15;1460561215.44;1697565948.65;1985240986.19;2059094048.26;2142591375.85;2437982839.63;2510126699.05;1691544192.38;1894813504.53;1695825708.46;1825018190.85;2072350151.13;2220978978.17;2220307368.70
Canada;CAN;GDP (current US$);NY.GDP.MKTP.CD;40461721692.65;40934952063.95;42227447631.92;45029988561.21;49377522896.70;54515179580.71;61088384036.65;65668655501.13;71829810519.90;79148411661.69;87896095320.13;99271961774.61;113082820486.92;131321858814.12;160408697341.51;173834029689.34;206575564908.72;211612157028.68;218632867537.48;243072102612.26;273853826548.07;306214863624.99;313506525087.14;340547711781.89;355372558103.62;364756499450.75;377437927311.98;431316742081.45;507354351182.25;565055743243.24;593929550908.47;610328183643.19;592387689252.92;577170761956.44;578139279437.61;604031623433.40;628546387972.13;652823920265.78;631813279406.81;676084000807.70;742295468318.63;736379777892.56;757950678646.53;892382413817.72;1023196771714.07;1169357979864.66;1315415197461.21;1464977190205.75;1549131208997.19;1371153004986.44;1613464422811.13;1788647906047.76;1828689329348.99;1847208522155.34;1803533209844.65;1556129524418.21;1528243213982.08;1649878054226.82;1716262621082.22;1736425629519.96
Central Europe and the Baltics;CEB;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;262824456623.17;243585755151.24;259648696508.52;273158442454.31;309399009447.81;393161689766.43;415881598033.90;409852129520.59;448554364636.60;434738468962.56;428026479180.41;468573139250.95;527957538526.19;633714239797.64;762523255165.61;886114592647.93;1002191724643.50;1265850852286.09;1531496010447.76;1289523277830.25;1316611736575.83;1449107473075.26;1352688633437.44;1422193604145.12;1464899669967.39;1292086768710.81;1320631381338.53;1463498188698.06;1644435698536.64;1668851928931.89
Switzerland;CHE;GDP (current US$);NY.GDP.MKTP.CD;9522746719.22;10712712465.05;11879982758.56;13063643795.79;14480556571.55;15346741669.76;16480058704.85;17740013179.26;18942729779.10;20524886616.48;24274075005.72;29170150947.05;35777236928.23;48114943440.34;55449199140.74;63570059272.46;66493313730.20;71017619305.18;99318234340.04;111640341011.61;119008334427.40;108993981264.64;111711489927.60;111314328521.75;106285277269.44;107766112083.35;154482373116.91;193466104479.61;209298156905.62;202078704077.27;258066552692.20;261113787308.23;271814367088.61;264353008256.63;292646657892.81;342617007188.16;330091688511.33;286519135258.04;295045151745.07;289912492344.56;272055499763.15;278631271628.35;301416809957.65;352914820672.76;394163688781.67;408689354320.59;430921192375.18;479913033988.67;554363487212.63;541506500321.66;583782978345.83;699579638413.01;668043613696.29;688504173431.45;709182559935.30;679832292004.98;671309197478.18;679950481622.84;705140620046.70;703082435158.86
Channel Islands;CHI;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5945677376.61;6262740656.85;6439703434.71;6232906290.49;6663669064.75;7332244897.96;8553643354.08;8827272727.27;9676172953.08;11514605842.34;;;;;;;;;;;;
Chile;CHL;GDP (current US$);NY.GDP.MKTP.CD;4110000000.00;4609727272.73;5416272727.27;5668187500.00;5982347826.09;6026593750.00;7072641025.64;7013196078.43;7167086956.52;8377093023.26;9126309734.51;10884114754.10;11853817307.69;16836261173.18;16210404183.54;7622217352.34;10341925249.04;13962893421.54;15989933708.15;21803696985.23;29036709871.79;34509878043.59;25325893205.66;20355959237.21;19622527479.69;17702885393.51;18891048818.74;22255407684.70;26040229793.07;29885685142.91;33113887817.97;37834793730.31;45964327558.88;49297773130.12;57008425295.83;73447063319.30;78039572221.60;84952360922.47;81577430181.41;75173794497.03;77860932151.85;70979923960.37;69736811435.10;75643459839.60;99210392857.61;122964812046.07;154788024805.81;173605968179.26;179638496278.57;172389498444.62;218537551220.07;252251992029.44;267122320056.70;278384345259.38;260541629960.66;243919085308.94;250440136356.13;277044950259.01;298258019275.05;282318159744.65
China;CHN;GDP (current US$);NY.GDP.MKTP.CD;59716467625.31;50056868957.67;47209359005.61;50706799902.51;59708343488.50;70436266146.72;76720285969.62;72881631326.67;70846535055.65;79705906247.46;92602973434.07;99800958648.14;113687586299.05;138544284708.96;144182133387.72;163431551779.76;153940455341.51;174938098826.57;149540752829.27;178280594413.04;191149211575.00;195866382432.54;205089699858.78;230686747153.26;259946510957.14;309488028132.65;300758100107.25;272972974764.57;312353631207.82;347768051311.74;360857912565.97;383373318083.62;426915712711.15;444731282436.76;564324670005.92;734547898220.51;863746717503.79;961603952951.82;1029043097554.08;1093997267271.06;1211346869605.24;1339395718865.30;1470550015081.55;1660287965662.68;1955347004963.27;2285965892360.54;2752131773355.16;3550342737010.84;4594307032660.79;5101703073086.04;6087163874512.21;7551500124203.36;8532229986993.65;9570406235659.64;10475682920594.50;11061553079876.40;11233276536737.20;12310409370892.80;13894817549374.20;14279937467431.00
Cote d'Ivoire;CIV;GDP (current US$);NY.GDP.MKTP.CD;546203561.57;618245639.22;645284344.68;761047045.83;921063266.45;919771356.43;1024103034.29;1082922892.15;1281281245.67;1361360157.27;1455482990.24;1584128262.09;1849400599.78;2508421234.86;3070151901.06;3893839190.27;4662053707.78;6265067857.87;7900524897.86;9142935857.95;10175615441.81;8432588483.85;7567109766.61;6838185418.54;6841638714.55;6977650069.34;9158302205.36;10087653189.33;10255170459.99;9757410614.08;10795850106.95;10492628915.49;11152971316.07;11045759468.94;8313557450.25;11000146839.50;12139234938.79;11722142706.13;12612033728.86;12376639822.93;10717022462.69;11202353584.67;12405208665.48;15340993079.12;16584164236.22;17091723906.15;17816714954.24;20370544322.31;24322959641.26;24375209177.93;24908781285.48;25414875503.08;26789047554.60;31273074527.70;35363533865.73;45814637971.47;47964234560.05;51588158717.53;58011466450.86;58539424929.72
Cameroon;CMR;GDP (current US$);NY.GDP.MKTP.CD;618740988.01;657597382.76;699373701.22;723624365.29;782384527.81;814139855.76;853268771.10;934079050.35;1053077155.18;1152418514.83;1160002260.95;1233991075.12;1430951331.85;1758727395.19;2255496995.49;2752771043.89;3076592431.27;3366368664.60;4409920643.64;5811444660.66;6740756568.92;7636345827.34;7322914570.16;7381854746.92;7801858825.18;8148223603.58;10621158532.52;12302471429.43;12493286761.73;11140055364.15;11151578050.74;12434370004.96;11396310990.22;15498179313.04;10600157683.84;9643953174.77;10513387441.62;10833497457.51;10612847429.35;11198378749.47;10083937740.06;10371327756.45;11579343088.16;14548845764.53;17430933517.30;17944084201.49;19356046327.90;22365265025.66;26409781215.18;26017925551.84;26169323292.53;29375448542.45;29102772799.00;32357345500.99;34989493826.22;30928653813.85;32643697595.84;35009262788.15;38694156862.99;39007354359.28
Congo, Dem. Rep.;COD;GDP (current US$);NY.GDP.MKTP.CD;3359404117.65;3086746857.14;3779841428.57;6213185742.57;2881545272.73;4043901818.18;4532660181.82;3384063371.76;3909780538.92;5032434970.06;4877684910.18;5594770359.28;6173712814.37;7870239461.08;9596960179.64;10237343173.65;9648583224.99;12344424763.57;15372608002.39;15068422236.37;14394927494.86;12537821038.22;13651667371.17;11006712650.45;7857729193.20;7195042616.01;8095367168.22;7661625472.58;8861299976.74;9021862775.26;9349764580.37;9625436872.51;8227343907.27;10706259936.74;5820382248.28;5643439376.10;5771454939.62;6090840548.19;6215591269.90;4711259427.27;19088046305.80;7438189100.33;8728038525.14;8937567059.88;10297483481.22;11964484667.91;14451902467.93;16737071816.38;19788515873.89;18648373312.42;21565720044.46;25839749198.82;29306235826.39;32679745297.65;35909040265.93;37917704900.08;37134799974.52;38019265625.88;46831342212.55;50400746171.42
Congo, Rep.;COG;GDP (current US$);NY.GDP.MKTP.CD;131731862.57;151675739.16;166521239.86;172233430.87;185693724.85;198318063.86;220613582.37;237397428.34;251247458.01;265040036.06;274960699.86;322128019.32;410669262.90;541973362.48;585364635.35;767102679.02;754549600.55;765224030.64;878771771.29;1198749665.95;1705796849.55;1993512325.92;2160640566.54;2097274289.62;2193581366.41;2160872541.42;1849268214.68;2297753649.28;2212536313.33;2389593021.95;2798746050.58;2724853592.73;2933222714.12;1918970032.41;1769365425.04;2116003977.98;2540697688.06;2322718991.26;1949481296.61;2353909563.94;3219910550.39;2796704577.31;3034251042.07;3503723244.84;4656975222.72;6650001213.83;8072305415.35;8782703766.99;11649858744.39;9723300390.78;13148395201.80;15655384440.40;17692912613.16;17958721571.75;17783526317.89;11953249529.74;10335424288.43;11198674674.38;13518403446.96;12267392146.59
Colombia;COL;GDP (current US$);NY.GDP.MKTP.CD;4031152976.64;4540447761.19;4955543963.37;4836166666.67;5973366666.67;5760761904.76;5428518518.52;5825170438.49;5960212869.13;6450175213.75;7198360460.20;7820380970.54;8671358732.68;10315760000.34;12370029583.64;13098633901.87;15341403660.47;19470960619.13;23263511958.05;27940411250.27;33400735644.05;36388366869.03;38968039721.75;38729822781.60;38253120737.97;34894411351.98;34942489683.97;36373307085.09;39212550050.42;39540080200.39;47844090709.99;49175565911.07;58418985443.32;66446804802.57;81703500846.04;92507279383.04;97160109277.81;106659508271.26;98443739941.17;86186158684.77;99886577330.73;98211749595.54;97963003804.79;94641378693.22;117081522349.68;145619191582.06;161618581266.32;206181826825.28;242186950900.78;232397835678.34;286563105192.46;334943871931.75;370921320483.84;382116126448.56;381112119657.45;293481748240.78;282825009887.46;311883730690.13;333568923004.47;323615979418.65
Comoros;COM;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;212218226.43;196349967.67;184008995.64;191621958.38;184697210.00;196726077.06;279197696.81;337525870.62;356500026.69;341476764.04;429622147.74;424108796.56;457388578.92;452881443.08;319189200.35;398461789.56;396053797.63;364445589.70;370106776.04;382454989.95;350264287.69;378512003.41;425964697.42;546885184.99;633706149.25;653845122.87;698431827.74;795673128.49;915659192.83;905341090.57;907978723.55;1023086183.80;1015843368.79;1116224161.08;1149587651.69;966029542.04;1012835518.26;1077439662.58;1178530757.72;1165839927.06
Cabo Verde;CPV;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;142246875.54;139468114.60;140630758.59;138476239.37;132019065.03;137728155.21;190651208.00;235253171.84;264308140.29;267448513.11;306891107.26;319827058.59;357160985.33;490417389.68;406580652.33;487148993.53;501979069.27;490608657.92;521910560.52;592416703.06;539227277.63;563024383.30;620974660.23;813963830.18;924318490.76;971977088.16;1107891063.44;1513933983.22;1789333748.68;1711817181.53;1664310769.55;1865915544.12;1741809808.96;1850470042.43;1859898513.27;1596800287.16;1662998678.37;1769787215.15;1966983316.57;1981845740.36
Costa Rica;CRI;GDP (current US$);NY.GDP.MKTP.CD;507513829.99;490325181.61;479180824.35;511902136.81;542578367.24;592981162.26;647305630.19;699456618.87;773841494.34;853630203.77;984830158.49;1077152902.29;1238251695.55;1528916185.23;1666544754.10;1960863465.58;2412555425.90;3072427012.84;3523208809.80;4035519323.22;4831447001.17;2623807074.29;2606621255.02;3146770103.81;3660476458.87;3919203960.40;4418983870.97;4532952047.16;4614629898.40;5251025767.48;5711687786.76;7168999670.02;8528593420.53;9537297723.11;10432619325.42;11513472785.73;11618286652.06;12552071487.96;13617405297.25;14195623342.90;14949514493.33;15913363440.57;16504795592.80;17196009811.12;18528955524.63;19948261084.37;22602721765.28;26743972564.12;30612927059.10;30562361123.03;37268614024.32;42262697840.39;46473128285.56;49745088111.70;50577769837.75;54775994478.51;57157992434.18;58481858042.57;60553901420.09;61801385049.07
Caribbean small states;CSS;GDP (current US$);NY.GDP.MKTP.CD;1880306125.09;2038301741.02;2153895647.51;2290313587.94;2470264539.68;2660946063.37;2888647977.98;3102515476.19;3083590686.78;3359706536.47;3695257613.12;4017606922.60;4639299319.34;5076285827.67;6595605182.85;7706760555.18;7932122920.87;9210482685.93;9433651129.17;10835423670.31;13495267729.83;14890317367.74;16517827316.88;16735576444.12;15982827316.95;15814747522.74;14441278727.64;15521747479.82;16459864446.85;16872897190.70;18011676248.24;17843525219.88;17570523339.09;18998044579.52;19981135363.73;22033818890.74;24055634513.59;28177583294.04;30105047881.39;31909186898.63;34198261849.09;35249124487.39;36990581960.37;39545843698.70;43259576005.68;48918431749.28;55670905492.05;61875372966.22;70340127757.64;59411430650.89;64524470198.22;69668274255.62;72051118641.76;73417589878.41;74433668499.32;72828471570.55;69191343076.23;71452564226.35;74967267520.17;77721714917.85
Cuba;CUB;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;5693005200.00;6914658400.00;8135150891.92;9987709650.18;11405957317.07;13027415243.90;13789579902.56;14206158674.70;17844705324.68;19584443287.67;19912889861.11;20150254096.39;20953510235.29;22204940512.22;24039383608.42;22920490774.10;24226574634.03;25213935012.08;27458999472.30;27023468665.90;28645436569.15;24316556025.66;22085858243.24;22367254864.86;28448326756.76;30429803651.22;25017368700.00;25365908100.00;25736331200.00;28364615200.00;30565400000.00;31682400000.00;33590500000.00;35901200000.00;38203000000.00;42643836100.00;52742800000.00;58603900000.00;60806300000.00;62080000000.00;64328000000.00;68990000000.00;73141000000.00;77148000000.00;80656000000.00;87133000000.00;91370000000.00;96851000000.00;100023000000.00;
Curacao;CUW;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3038699608.94;3131096089.39;3147616201.12;3158406033.52;3151910782.12;3122287932.96;3116610111.73;3127908044.69;3101787709.50
Cayman Islands;CYM;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4200439498.53;4466438823.03;4586114070.10;4281868765.92;4156990816.05;4186223864.84;4291158967.91;4405954696.16;4563017851.62;4708336756.09;4909498942.67;5153091157.77;5517361237.63;
Cyprus;CYP;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;489914760.68;576090073.72;734887973.98;964026512.20;1288715209.58;2154311276.95;2087496373.78;2159242416.77;2160364071.19;2278248953.14;2430411900.19;3090734463.28;3704813885.51;4278792597.24;4563482603.55;5591130217.67;5770197348.48;6912150456.32;6590291048.29;7425703928.57;9933133247.09;10011918444.17;9547818700.11;10248617647.06;10497908306.36;9985844486.33;10397897085.61;11420227884.62;14547325028.31;17320552500.00;18433411267.26;20072786350.52;23968764029.56;27844698989.31;25945391775.49;25732432719.08;27565469098.00;24978513426.70;23900872625.85;23156850006.64;19842404304.89;20953442550.37;22729184365.12;25309818138.88;24948935408.04
Czech Republic;CZE;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40728950704.62;29859921158.87;34805013229.57;40866748705.11;47850203856.18;60147174076.87;67387788632.98;62180159376.12;66807429711.41;65173130995.22;61828166496.09;67808032979.54;82196001050.75;100090467581.27;119814434353.58;137143471328.27;156264095664.64;190183800884.02;236816485762.99;207434296805.33;209069940963.18;229562733398.95;208857719320.65;211685616592.93;209358834156.33;188033050459.88;196272068576.34;218628940951.68;248908731817.50;250680504529.65
Germany;DEU;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;215838448137.66;249985055484.30;299801542047.48;398374021953.90;445303484241.55;490636517211.23;519754453161.41;600498238019.04;740469983446.93;881345176608.69;950290856466.54;800472055387.28;776576439106.96;770684323247.80;725111123634.12;732534887058.20;1046259374943.71;1298176105549.51;1401233225303.49;1398967436804.33;1771671206875.68;1868945197407.19;2131571696931.75;2071323790370.28;2205074123177.05;2585792275146.72;2497244606186.64;2211989623279.95;2238990774702.68;2194204133816.32;1943145384190.16;1944107382550.34;2068624129493.69;2496128668171.56;2809187981127.39;2845802760850.64;2992196713084.93;3421229126745.14;3730027830672.33;3397791053070.30;3396354075663.73;3744408602683.94;3527344944139.83;3732743446218.92;3883920155292.26;3356235704119.75;3467498002104.33;3682602479929.42;3963767526250.98;3861123558039.21
Djibouti;DJI;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;340989527.97;;373371738.29;395794538.63;409220087.10;452328087.28;462421998.53;478058304.87;466048469.23;491689220.74;497723960.59;494004647.73;502675542.00;514267869.30;536080148.10;551230861.86;572417440.82;591122039.60;622044665.52;666072101.78;708633194.73;768873684.03;847918929.11;999105339.27;1049110684.72;1128611700.36;1239144501.78;1353632941.52;2042817162.86;2214681573.57;2430287967.03;2603554906.59;2751461055.59;3012820409.63;3324634256.13
Dominica;DMA;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;45872947.41;57130215.56;55017758.89;72804653.33;82107391.11;89527576.67;98665191.48;109157070.74;119491932.96;135161958.52;151868754.44;171106184.07;185137242.96;201428730.00;219763222.22;234058259.26;245527592.59;264375666.67;274522148.15;292286000.00;302989185.19;322409851.85;331759000.00;333468888.89;340205074.07;333195185.19;343310666.67;367199111.11;364255074.07;390250148.15;421375851.85;458190185.19;489074333.33;493825925.93;501025925.93;485996296.30;498296296.30;520207407.41;540737037.04;576229629.63;519837037.04;551074074.07;582403703.70
Denmark;DNK;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;11931739858.70;13059064374.63;13505573866.67;15414902266.67;17075457600.00;19085731252.44;23232379951.94;30730626663.36;34160444798.11;40474406216.28;44575892473.12;49784338519.46;60362931853.62;70366241969.21;71127528699.94;61877813965.24;60412844678.60;60644782176.05;59105236853.79;62658568287.34;88078760103.82;109414423928.78;115552846616.65;112409222182.70;138247285815.86;139224688814.20;152915654478.89;143195627014.61;156162386724.52;185006881515.07;187632346387.98;173537647058.82;176991934992.84;177965188354.69;164158739097.62;164791442543.38;178635163717.43;218096033517.01;251373002954.38;264467336457.17;282884947702.97;319423424509.07;353361038818.38;321241303699.01;321995279401.50;344003137611.27;327148943812.14;343584391647.93;352993631617.71;302673070846.86;313115929314.34;332121063806.39;356879499797.90;350104327658.68
Dominican Republic;DOM;GDP (current US$);NY.GDP.MKTP.CD;672399700.00;654100200.00;824100000.00;940799900.00;1025599900.00;888100000.00;983900000.00;1034800000.00;1079100000.00;1230500000.00;1485500000.00;1666500000.00;1987400000.00;2344800000.00;2925700000.00;3599200000.00;3951500000.00;4587100000.00;4734400000.00;5498800000.00;6761300000.00;7561300000.00;8267400000.00;9220600000.00;11594000000.00;5044592944.80;6122198120.03;5826987099.46;5374314928.43;6686593059.94;7073675544.81;9734321854.66;11356271338.94;13081042396.32;14664237669.31;16598679275.40;18241691854.19;20017908832.33;21672526559.75;22137599984.44;24305116729.17;25601765403.09;27137508655.31;21403167849.04;22322395369.14;35777570134.04;37879869898.35;43965420071.09;48122547176.83;48261033297.30;53860175556.52;58029750744.38;60681537194.71;62682163837.65;67179914026.28;71164825257.74;75704720189.62;79997975622.76;85555378043.80;88941299734.21
Algeria;DZA;GDP (current US$);NY.GDP.MKTP.CD;;;2001468867.73;2703014867.33;2909351792.59;3136258896.92;3039834558.75;3370843065.77;3852115816.98;4257218772.15;4863487492.66;5077222366.97;6761786386.55;8715105930.49;13209713643.32;15557934268.50;17728347374.99;20971901273.27;26364491313.45;33243422157.63;42345277342.02;44348672667.87;45207088715.65;48801369800.37;53698278905.97;57937868670.19;63696301892.81;66742267773.20;59089067187.39;55631489801.55;62045099642.78;45715367087.10;48003298223.12;49946455210.97;42542571305.51;41764052457.88;46941496779.85;48177862501.95;48187747528.90;48640580406.77;54790233855.97;54744725765.72;56760246981.75;67863841333.42;85325003122.09;103198251003.39;117027321306.16;134845573817.76;171008067513.16;137206139022.71;161155315145.81;200254371997.26;209021250805.93;209724351221.97;213860450595.83;166361491140.75;159994837855.12;170163165960.52;175405660377.36;171091289782.25
East Asia & Pacific (excluding high income);EAP;GDP (current US$);NY.GDP.MKTP.CD;80250493641.91;70446019997.35;64553767695.37;69902770698.82;81045145099.94;94581254563.50;103540472760.25;100327451309.75;101263489712.11;113708221259.87;126754692007.85;136312508921.71;154640871985.07;194700763785.14;219659099843.73;246943735735.87;250649536372.08;289645128619.71;280407231423.82;324800784563.95;374787819832.94;399935092084.72;419729871996.25;440421938482.22;478031145992.71;523887269107.88;522409369802.41;515943573362.01;572205344911.87;618412463171.30;662879649054.75;719408974253.73;806166278366.21;885049869025.14;1064721034788.21;1314165537810.47;1509463177863.65;1563525831175.22;1433031594737.25;1576375003974.66;1737749129261.34;1848789443485.75;2046198377299.86;2315828971757.44;2685127810718.16;3110134079005.81;3745631317286.55;4735293106343.03;5990763203434.57;6496157409688.57;7874770924892.71;9620273762794.09;10727640354235.60;11835629991510.10;12761629787232.40;13294602254117.50;13575794190520.20;14835961478596.20;16594146987960.90;17151686026915.60
